reply_to_mismatch,spf_dkim_failure,url_count,ip_based_urls,suspicious_tld_count,urgency_density,credential_request_density,uppercase_ratio,zero_width_chars,leetspeak_anomalies,html_tag_count,text_entropy,suspicious_attachments_count,is_malicious
0,0,2,0,0,0.0,0.0,0.030797101449275364,0,2,0,4.734238322721103,0,0
0,0,0,0,0,0.0,0.0,0.030913012221423435,0,0,0,4.5886731332977435,0,0
0,0,0,0,0,0.0,0.0,0.03534430225472273,0,0,0,4.621547446127959,0,0
0,0,3,0,0,0.0,0.0,0.06120218579234973,0,7,6,5.091413027796019,0,0
0,0,3,0,0,0.0,0.0,0.049635036496350364,0,1,0,4.822084636271164,0,0
0,0,2,0,0,0.0,0.0,0.053169734151329244,0,1,0,4.808855704088742,0,0
0,0,2,0,0,0.0,0.0,0.04437869822485207,0,1,0,4.860676215644308,0,0
0,0,2,0,0,0.0,0.0,0.04654346338124572,0,3,0,4.792365051443058,0,0
0,0,4,0,0,0.0,0.0,0.04985888993414864,0,7,0,4.888831242877872,0,0
0,0,2,0,0,0.0,0.0,0.059431524547803614,0,1,0,4.7968680371451695,0,0
0,0,19,0,0,0.0007158196134574087,0.0007158196134574087,0.08058781701825077,0,17,165,5.409807424329036,0,0
0,0,2,0,0,0.0,0.0,0.033364226135310475,0,1,0,4.641683554684918,0,0
0,0,2,0,0,0.0,0.0,0.052995391705069124,0,1,0,4.74811370144902,0,0
0,0,4,0,0,0.0,0.0,0.06144578313253012,0,4,2,4.882209860320683,0,0
0,0,0,0,0,0.0,0.0,0.06711409395973154,0,0,0,4.834306225803418,0,0
0,0,6,0,0,0.0,0.0,0.07135523613963039,0,8,5,5.090412577293461,0,0
0,0,2,0,0,0.0,0.0,0.04251012145748988,0,1,0,4.739184786500106,0,0
0,0,2,0,0,0.0,0.0,0.05176876617773943,0,1,0,4.896747164908877,0,0
0,0,2,0,0,0.0,0.0,0.04647887323943662,0,1,0,4.87098524503561,0,0
0,0,2,0,0,0.0,0.0,0.05510907003444317,0,1,0,4.9090681125258335,0,0
0,0,2,0,0,0.0,0.0,0.06627680311890838,0,1,1,4.927399240394843,0,0
0,0,0,0,0,0.0,0.0,0.05454545454545454,0,0,0,4.869110690800537,0,0
0,0,6,0,0,0.0,0.0,0.05603985056039851,0,3,1,4.87666432400615,0,0
0,0,0,0,0,0.0,0.0,0.05504587155963303,0,0,0,4.741172588363494,0,0
0,0,2,0,0,0.0,0.0,0.07628676470588236,0,5,1,5.142317695623172,0,0
0,0,4,0,0,0.0,0.0,0.055379746835443035,0,2,1,4.908251474513563,0,0
0,0,0,0,0,0.0,0.0,0.064,0,1,1,4.989774420001807,0,0
0,0,0,0,0,0.0,0.0,0.0766721044045677,0,1,1,4.923173923879829,0,0
0,0,2,0,0,0.0,0.0,0.04132231404958678,0,2,0,4.868452343402649,0,0
0,0,4,0,0,0.0,0.0,0.06310679611650485,0,2,1,4.882905860273173,0,0
0,0,2,0,0,0.0,0.0,0.06443298969072164,0,1,0,4.873294056397147,0,0
0,0,2,0,0,0.0,0.0,0.06540697674418605,0,1,1,4.894963557442161,0,0
0,0,5,0,0,0.0,0.0,0.07865853658536585,0,7,1,5.124292638774119,0,0
0,0,2,0,0,0.0,0.0,0.03829160530191458,0,1,0,4.794664507120951,0,0
0,0,2,0,0,0.0,0.0,0.049132947976878616,0,1,0,4.883522510189003,0,0
0,0,4,0,0,0.0,0.0,0.056962025316455694,0,2,1,4.884106458991295,0,0
0,0,4,0,0,0.0,0.0,0.044804575786463297,0,2,0,4.820399386938122,0,0
0,0,2,0,0,0.0,0.0,0.046218487394957986,0,1,0,4.763276667654107,0,0
0,0,3,0,0,0.0,0.0,0.04774535809018567,0,1,0,4.88660274349852,0,0
1,0,2,0,0,0.0,0.0,0.05593451568894952,0,1,0,5.063443955442515,0,0
0,0,3,0,0,0.0,0.0,0.07642393655371305,0,3,3,5.3295338034188475,0,0
0,0,2,0,0,0.0,0.0,0.05027932960893855,0,1,1,4.6144431867757705,0,0
0,0,2,0,0,0.0,0.0,0.040160642570281124,0,1,0,4.718916980146948,0,0
0,0,3,0,0,0.0,0.0,0.03353658536585366,0,1,0,4.8331610524867665,0,0
0,0,2,0,0,0.014705882352941176,0.0,0.038560411311053984,0,1,0,4.647277245697704,0,0
0,0,5,0,0,0.00641025641025641,0.0,0.051451187335092345,0,2,0,4.773844358592913,0,0
0,0,0,0,0,0.0,0.0,0.0299625468164794,0,0,0,4.598934845004626,0,0
0,0,0,0,0,0.0,0.0,0.05358550039401103,0,1,1,4.664072000039225,0,0
0,0,2,0,0,0.0,0.0,0.04087193460490463,0,1,0,4.6461018720388285,0,0
0,0,2,0,0,0.0,0.0,0.04230118443316413,0,1,0,4.645530381817431,0,0
0,0,5,0,0,0.0,0.0,0.055944055944055944,0,2,0,4.881981576105923,0,0
0,0,2,0,0,0.0,0.0,0.0879848628192999,0,2,1,4.965039490235101,0,0
0,0,4,0,0,0.0,0.0,0.07454289732770746,0,3,1,4.909481517741236,0,0
0,0,2,0,0,0.01,0.0,0.032196969696969696,0,1,0,4.594967210882,0,0
0,0,2,0,0,0.0,0.0,0.027586206896551724,0,1,0,4.735935195542512,0,0
0,0,2,0,0,0.0,0.0,0.03880597014925373,0,1,0,4.594016463422508,0,0
0,0,2,0,0,0.0,0.0,0.09876543209876543,0,1,0,5.049831400999403,0,0
0,0,2,0,0,0.0,0.0,0.05799373040752351,0,2,1,4.981167329773851,0,0
0,0,2,0,0,0.0,0.0,0.035443037974683546,0,1,0,4.609623407767623,0,0
0,0,2,0,0,0.0,0.0,0.03411513859275053,0,1,0,4.978908595344052,0,0
0,0,2,0,0,0.0,0.0,0.043478260869565216,0,1,0,4.6683899254840275,0,0
0,0,2,0,0,0.0,0.0,0.04105571847507331,0,1,0,5.021244744171887,0,0
0,0,3,0,0,0.0,0.0,0.04950495049504951,0,1,0,5.007150799757665,0,0
0,0,2,0,0,0.0,0.0,0.04138851802403204,0,1,0,4.759488938661611,0,0
0,0,2,0,0,0.0,0.0,0.021611001964636542,0,1,0,4.615913972649374,0,0
0,0,2,0,0,0.0,0.0,0.033760186263096625,0,1,0,4.744270405949064,0,0
0,0,0,0,0,0.0,0.0,0.09216362740266142,0,8,1,4.789025173960859,0,0
0,0,2,0,0,0.0,0.0,0.03767491926803014,0,1,1,4.924937337016356,0,0
1,0,2,0,0,0.0,0.0,0.23210831721470018,0,1,0,5.342003734177088,0,0
0,0,3,0,0,0.0,0.0,0.04954128440366973,0,1,0,4.834744410880425,0,0
0,0,2,0,0,0.0,0.0,0.028023598820058997,0,1,0,4.586634617613797,0,0
0,0,3,0,0,0.0,0.0,0.04527081649151172,0,2,1,4.696013224058177,0,0
0,0,2,0,0,0.0,0.0,0.0437636761487965,0,2,1,4.830518029562541,0,0
0,0,2,0,0,0.0,0.0,0.0273972602739726,0,1,0,4.672253993119063,0,0
0,0,1,0,0,0.0,0.0,0.02126821583300512,0,0,0,4.451302960990706,0,0
0,0,0,0,0,0.0,0.0,0.034229828850855744,0,0,0,4.547534410827896,0,0
0,0,1,0,0,0.0010559662090813093,0.0,0.03440766550522648,0,2,0,4.601959828734271,0,0
0,0,3,0,0,0.0,0.0,0.045180722891566265,0,0,0,4.647076529173969,0,0
0,0,0,0,0,0.0,0.0,0.020833333333333332,0,0,0,4.3374939456508335,0,0
0,0,0,0,0,0.0,0.007042253521126761,0.05325443786982249,0,0,0,4.608953168823191,0,0
0,0,0,0,0,0.0013717421124828531,0.0013717421124828531,0.03169469598965071,0,2,1,4.6122248847985245,0,0
0,0,1,0,0,0.0,0.0,0.07233273056057866,0,0,0,4.708663525199952,0,0
0,0,4,0,0,0.0019569471624266144,0.0019569471624266144,0.04467805519053877,0,1,1,4.529601485889925,0,0
0,0,0,0,0,0.0014104372355430183,0.0014104372355430183,0.04092219020172911,0,2,0,4.632044983806721,0,0
0,0,1,0,0,0.0,0.0,0.08278145695364239,0,1,1,4.7384762012463995,0,0
0,0,1,0,0,0.0,0.0,0.05555555555555555,0,1,0,4.58295794518882,0,0
0,0,0,0,0,0.0,0.0022371364653243847,0.035244608100999476,0,0,0,4.5513394120835855,0,0
0,0,0,0,0,0.0,0.0,0.03474747474747475,0,3,0,4.6506452344143785,0,0
0,0,0,0,0,0.0,0.0,0.03617571059431524,0,2,0,4.615378881765317,0,0
0,0,0,0,0,0.0,0.0,0.047933884297520664,0,1,1,4.646783874469631,0,0
0,0,1,0,0,0.0,0.006711409395973154,0.022520364159080018,0,0,0,4.452663753438879,0,0
0,0,1,0,0,0.0,0.0,0.02849264705882353,0,3,1,4.584497489226469,0,0
0,0,1,0,0,0.0,0.0,0.02830188679245283,0,0,0,4.561149160092469,0,0
0,0,1,0,0,0.0,0.0,0.07801418439716312,0,2,1,4.6578321466899535,0,0
0,0,0,0,0,0.0,0.0,0.07780320366132723,0,1,4,4.635047497665443,0,0
0,0,1,0,0,0.0,0.0,0.023195876288659795,0,0,1,4.604518480283877,0,0
0,0,0,0,0,0.0,0.0,0.029947916666666668,0,1,1,4.559707926044094,0,0
0,0,1,0,0,0.0,0.0,0.023405972558514933,0,0,0,4.467539883896403,0,0
0,0,0,0,0,0.0,0.0,0.0776255707762557,0,1,1,4.617469423683953,0,0
0,0,1,0,0,0.0,0.0,0.04455445544554455,0,1,0,4.680758791926583,0,0
0,0,0,0,0,0.0,0.0,0.027375201288244767,0,0,5,4.638954501290727,0,0
0,0,1,0,0,0.0,0.0,0.03558718861209965,0,0,0,4.612332711420394,0,0
0,0,0,0,0,0.0,0.0,0.02594810379241517,0,2,1,4.626701637457759,0,0
0,0,0,0,0,0.0,0.0,0.048574445617740235,0,0,0,4.551207759750855,0,0
0,0,1,0,0,0.0,0.0,0.048701298701298704,0,1,0,4.70371648386698,0,0
0,0,1,0,0,0.0,0.0,0.022727272727272728,0,0,0,4.51820362565798,0,0
0,0,1,0,0,0.0,0.0,0.039112050739957716,0,0,0,4.570287330567753,0,0
0,0,0,0,0,0.0,0.0,0.0330188679245283,0,0,0,4.57777931214034,0,0
0,0,0,0,0,0.0,0.0,0.0547945205479452,0,0,0,4.438494421133262,0,0
0,0,0,0,0,0.0,0.0,0.033925686591276254,0,0,0,4.421545122687899,0,0
0,0,0,0,0,0.0,0.0,0.04411764705882353,0,1,1,4.454728993731425,0,0
0,0,0,0,0,0.0020964360587002098,0.0,0.019801980198019802,0,0,0,4.460312633795239,0,0
0,0,1,0,0,0.008928571428571428,0.0,0.041237113402061855,0,0,0,4.654288876241847,0,0
0,0,0,0,0,0.0,0.0,0.013559322033898305,0,0,0,4.289861358587584,0,0
0,0,0,0,0,0.0,0.0,0.04593967517401392,0,0,2,4.783488285002235,0,0
0,0,0,0,0,0.0,0.0,0.018610421836228287,0,0,0,4.453182807124554,0,0
0,0,0,0,0,0.0,0.0,0.038461538461538464,0,0,1,4.417869927544825,0,0
0,0,1,0,0,0.0,0.0,0.03455182774161242,0,1,2,4.62596753178123,0,0
0,0,0,0,0,0.0,0.0,0.022093023255813953,0,0,2,4.500270572304634,0,0
0,0,0,0,0,0.0,0.0,0.05592105263157895,0,0,0,4.620652327128295,0,0
0,0,1,0,0,0.0,0.0,0.015384615384615385,0,0,0,4.4695000342013085,0,0
0,0,1,0,0,0.0,0.0,0.05740740740740741,0,1,1,4.622144424309436,0,0
0,0,0,0,0,0.0,0.0,0.04822043628013777,0,0,0,4.382841105820351,0,0
0,0,0,0,0,0.0,0.0,0.04512372634643377,0,0,0,4.5783434634779,0,0
0,0,0,0,0,0.0,0.008928571428571428,0.030303030303030304,0,0,0,4.345221677112603,0,0
0,0,1,0,0,0.0,0.006802721088435374,0.03090909090909091,0,0,0,4.469503669356887,0,0
0,0,0,0,0,0.0,0.0,0.02564102564102564,0,0,1,4.599771576240692,0,0
0,0,0,0,0,0.0,0.0,0.03769140164899882,0,0,1,4.6068749322500535,0,0
0,0,1,0,0,0.0,0.0044444444444444444,0.051362683438155136,0,4,0,4.8188554231774745,0,0
0,0,0,0,0,0.0,0.0,0.04484304932735426,0,1,1,4.774615657580099,0,0
0,0,0,0,0,0.0,0.0,0.081799591002045,0,0,0,4.7504171806506115,0,0
0,0,0,0,0,0.0,0.0,0.05902192242833052,0,1,1,5.0200729931705945,0,0
0,0,0,0,0,0.0,0.0,0.04864864864864865,0,1,0,4.564224502746168,0,0
0,0,0,0,0,0.0,0.0,0.029354207436399216,0,1,0,4.498976109394421,0,0
0,0,1,0,0,0.0,0.0,0.06578947368421052,0,0,0,4.693688289576344,0,0
0,0,0,0,0,0.0,0.0,0.03742880390561432,0,1,1,4.728933808328358,0,0
0,0,0,0,0,0.0,0.0,0.03950256035113387,0,0,2,4.680502619591225,0,0
0,0,0,0,0,0.0,0.0,0.023703703703703703,0,0,3,4.446523553413625,0,0
0,0,0,0,0,0.0,0.0,0.0225,0,0,0,4.549370326235358,0,0
0,0,0,0,0,0.0,0.0015151515151515152,0.0759493670886076,0,0,4,4.440360898107451,0,0
0,0,0,0,0,0.0,0.0,0.02390998593530239,0,1,2,4.542967206475786,0,0
0,0,0,0,0,0.0,0.0,0.025423728813559324,0,3,1,4.500827609592851,0,0
0,0,0,0,0,0.0,0.0,0.02416918429003021,0,1,1,4.550368445480536,0,0
0,0,0,0,0,0.0,0.0,0.02459016393442623,0,1,1,3.946229354225448,0,0
0,0,1,0,0,0.0,0.0,0.05573248407643312,0,0,0,4.679968378216249,0,0
0,0,0,0,0,0.0,0.0,0.05333333333333334,0,0,0,4.572483873722123,0,0
0,0,0,0,0,0.0,0.0,0.0397489539748954,0,0,0,4.5496672650872325,0,0
0,0,0,0,0,0.0,0.0,0.085,0,0,0,4.471246869906024,0,0
0,0,0,0,0,0.0,0.0,0.052083333333333336,0,0,0,4.500342015206042,0,0
0,0,0,0,0,0.0,0.0,0.0673076923076923,0,0,0,4.539913792509686,0,0
0,0,0,0,0,0.0,0.0,0.02810810810810811,0,1,1,4.563287267253803,0,0
0,0,1,0,0,0.0,0.0,0.024725274725274724,0,0,0,4.632545073672973,0,0
0,0,0,0,0,0.0,0.0,0.056451612903225805,0,0,1,4.632195123357434,0,0
0,0,0,0,0,0.0,0.0,0.05236907730673317,0,0,1,4.525942283549735,0,0
0,0,0,0,0,0.0,0.0,0.06474820143884892,0,0,0,4.607280403224107,0,0
0,0,0,0,0,0.0,0.0,0.06614785992217899,0,0,0,4.52832240656972,0,0
0,0,0,0,0,0.0,0.0,0.0625,0,0,0,4.336592520412072,0,0
0,0,0,0,0,0.0,0.0,0.0798611111111111,0,0,0,4.4959051867055635,0,0
0,0,0,0,0,0.0,0.0,0.026881720430107527,0,1,1,4.568730255339327,0,0
0,0,1,0,0,0.0,0.0,0.026359143327841845,0,0,0,4.599553568897945,0,0
0,0,0,0,0,0.0,0.0,0.07854545454545454,0,1,17,4.934610186371127,0,0
0,0,0,0,0,0.0,0.001564945226917058,0.0525879917184265,0,0,16,4.958503123298067,0,0
0,0,1,0,0,0.0,0.0,0.056896551724137934,0,0,1,4.757342665505496,0,0
0,0,0,0,0,0.0,0.0,0.05236907730673317,0,0,0,4.484593682220373,0,0
0,0,2,0,0,0.0,0.0,0.079155672823219,0,0,1,4.853387760661781,0,0
0,0,0,0,0,0.0,0.0,0.02,0,0,0,4.366860015953892,0,0
0,0,0,0,0,0.0,0.0,0.06333333333333334,0,0,0,4.7354505593316745,0,0
0,0,1,0,0,0.0,0.0,0.022321428571428572,0,0,0,4.569638535846487,0,0
0,0,0,0,0,0.0,0.0,0.06804281345565749,0,0,1,4.659711192937213,0,0
0,0,2,0,0,0.0,0.0006238303181534623,0.042178155492603085,0,3,43,5.015851030866503,0,0
0,0,1,0,0,0.0,0.0,0.03985872855701312,0,0,1,4.625807634467237,0,0
0,0,0,0,0,0.0,0.0,0.04904632152588556,0,0,6,4.722871948059541,0,0
0,0,0,0,0,0.0,0.0,0.05515587529976019,0,0,0,4.584894320148576,0,0
0,0,0,0,0,0.0,0.0,0.03177004538577912,0,0,0,4.45398603818852,0,0
0,0,0,0,0,0.0,0.0,0.01729106628242075,0,0,0,4.3021275505261585,0,0
0,0,0,0,0,0.0,0.0,0.02244039270687237,0,0,2,4.5658763472491115,0,0
0,0,0,0,0,0.0,0.0,0.021398002853067047,0,0,0,4.287403370113361,0,0
0,0,0,0,0,0.0,0.0,0.023703703703703703,0,0,0,4.4327695377954,0,0
0,0,0,0,0,0.0,0.0,0.1094224924012158,0,0,0,4.700661405153411,0,0
0,0,0,0,0,0.0,0.0,0.015527950310559006,0,0,1,4.542668699230981,0,0
0,0,0,0,0,0.0,0.0,0.044585987261146494,0,0,0,4.5928562361135725,0,0
0,0,1,0,0,0.0,0.0,0.06334841628959276,0,1,0,4.707993865777319,0,0
0,0,0,0,0,0.0,0.0,0.015655577299412915,0,0,1,4.50712878333467,0,0
0,0,0,0,0,0.0,0.0048543689320388345,0.020618556701030927,0,0,1,4.437162920847158,0,0
0,0,0,0,0,0.0,0.0,0.03571428571428571,0,0,1,4.5926623248670495,0,0
0,0,0,0,0,0.0,0.0024096385542168677,0.02125984251968504,0,0,1,4.468798177962547,0,0
0,0,1,0,0,0.0,0.0,0.02962962962962963,0,1,1,4.635552292458394,0,0
0,0,1,0,0,0.0,0.0,0.04974489795918367,0,0,1,4.56745826216922,0,0
0,0,0,0,0,0.0,0.0,0.03899721448467967,0,0,2,4.526159076053984,0,0
0,0,0,0,0,0.0,0.0,0.044444444444444446,0,0,0,4.565248109771327,0,0
0,0,1,0,0,0.0,0.0,0.027777777777777776,0,0,0,4.632569941262505,0,0
0,0,0,0,0,0.0,0.0,0.04,0,0,0,4.54957058652092,0,0
0,0,0,0,0,0.0,0.0,0.03532008830022075,0,0,0,4.4279295755585375,0,0
0,0,0,0,0,0.0,0.0,0.06666666666666667,0,1,1,4.644467667781335,0,0
0,0,0,0,0,0.0,0.0,0.026232948583420776,0,0,2,4.4579330598686635,0,0
0,0,0,0,0,0.0,0.0,0.04411764705882353,0,0,0,4.395135932274225,0,0
0,0,0,0,0,0.0,0.0,0.03185247275775356,0,4,2,4.429499631347526,0,0
0,0,2,0,0,0.0,0.0,0.045103092783505154,0,1,2,4.626425190801257,0,0
0,0,1,0,0,0.0,0.0,0.08641975308641975,0,0,0,4.705354757478425,0,0
0,0,1,0,0,0.0,0.0,0.03780557134735645,0,2,1,4.527879889804374,0,0
0,0,0,0,0,0.0,0.0,0.024806201550387597,0,0,1,4.205704693974996,0,0
0,0,0,0,0,0.0,0.0,0.027127003699136867,0,0,1,4.33386636397095,0,0
0,0,0,0,0,0.0,0.0,0.03413654618473896,0,0,0,4.697600175156698,0,0
0,0,0,0,0,0.0,0.0,0.03187250996015936,0,0,1,4.705862500447538,0,0
0,0,0,0,0,0.0,0.0,0.02981029810298103,0,0,1,4.542009071618183,0,0
0,0,0,0,0,0.0,0.0,0.030181086519114688,0,0,0,4.767495669312527,0,0
0,0,4,0,0,0.0,0.0026041666666666665,0.06803486083778465,0,13,12,5.144696204450354,0,0
0,0,0,0,0,0.0,0.0,0.04794520547945205,0,4,4,4.785655768799396,0,0
0,0,0,0,0,0.0,0.0,0.045576407506702415,0,1,1,4.506990132040141,0,0
0,0,1,0,0,0.0,0.0,0.04497354497354497,0,1,1,4.630256106336844,0,0
0,0,0,0,0,0.0,0.0,0.029017857142857144,0,0,1,4.638666794155111,0,0
0,0,0,0,0,0.0,0.0,0.02601156069364162,0,1,1,4.482631445889697,0,0
0,0,0,0,0,0.0,0.0,0.0625,0,0,1,4.556743814309755,0,0
0,0,0,0,0,0.0,0.0,0.02768729641693811,0,0,1,4.6687586566644415,0,0
0,0,0,0,0,0.0,0.0,0.05128205128205128,0,0,0,4.571694068139995,0,0
0,0,0,0,0,0.0,0.0,0.03428571428571429,0,0,0,4.575129499509434,0,0
0,0,0,0,0,0.0,0.0,0.09117221418234443,0,0,0,4.688256021021581,0,0
0,0,3,0,0,0.0,0.0,0.05411255411255411,0,0,0,4.85476653978223,0,0
0,0,14,0,0,0.0,0.0,0.052083333333333336,0,1,0,4.887475362596023,0,0
0,0,0,0,0,0.00909090909090909,0.0,0.07265774378585087,0,1,2,4.773559449433033,0,0
0,0,0,0,0,0.0,0.0,0.044326241134751775,0,2,3,4.561282798981781,0,0
0,0,7,0,0,0.0,0.0,0.04633620689655173,0,0,0,4.737320388090848,0,0
0,0,3,0,0,0.0,0.0,0.0502092050209205,0,0,0,4.850110864276604,0,0
0,0,1,0,0,0.0,0.0,0.04371584699453552,0,1,1,4.613627912236802,0,0
0,0,2,0,0,0.0,0.0,0.05026455026455026,0,0,0,4.709356391243136,0,0
0,0,4,0,0,0.0,0.0,0.06718346253229975,0,1,0,4.853015643523325,0,0
0,0,2,0,0,0.0,0.0,0.0582010582010582,0,0,0,4.749723831731143,0,0
0,0,9,0,0,0.0,0.0,0.06987951807228916,0,1,0,4.964061766059147,0,0
0,0,2,0,0,0.0,0.0,0.04395604395604396,0,0,0,4.675968291816682,0,0
0,0,4,0,0,0.0,0.0,0.047619047619047616,0,2,0,4.753313943356168,0,0
0,0,9,0,0,0.0,0.0,0.05958549222797927,0,0,0,4.8187752723956265,0,0
0,0,3,0,0,0.0,0.0,0.046511627906976744,0,0,0,4.831217512219774,0,0
0,0,4,0,0,0.0,0.0,0.054820415879017016,0,0,0,4.883099063400923,0,0
0,0,15,0,0,0.0,0.0032679738562091504,0.05922270203578038,0,1,0,4.829226582342722,0,0
0,0,2,0,0,0.0,0.0,0.040983606557377046,0,0,0,4.702145406883294,0,0
0,0,5,0,0,0.0,0.0,0.04207573632538569,0,1,0,4.723141441820428,0,0
0,0,1,0,0,0.0,0.007692307692307693,0.05573248407643312,0,1,1,4.7785258206848695,0,0
0,0,2,0,0,0.0,0.0,0.041025641025641026,0,0,0,4.722855031463284,0,0
0,0,4,0,0,0.0,0.0,0.03787878787878788,0,0,0,4.7564390441907545,0,0
0,0,2,0,0,0.0,0.0,0.07012987012987013,0,0,0,4.728516779189075,0,0
0,0,7,0,0,0.0,0.005952380952380952,0.07497116493656286,0,0,0,4.857747815445106,0,0
0,0,2,0,0,0.0,0.0,0.046753246753246755,0,0,0,4.68771869557183,0,0
0,0,4,0,0,0.0,0.0,0.04531410916580844,0,0,0,4.809336410583623,0,0
0,0,2,0,0,0.0,0.0,0.04699738903394256,0,0,0,4.7125501162304975,0,0
0,0,4,0,0,0.0,0.0,0.05128205128205128,0,1,0,4.760625379548806,0,0
0,0,4,0,0,0.0,0.0,0.053703703703703705,0,0,0,4.9062154517455365,0,0
0,0,11,0,0,0.0,0.005555555555555556,0.03948110547095319,0,3,0,4.774525592277538,0,0
0,0,2,0,0,0.0,0.0,0.06769230769230769,0,2,1,4.857066924278873,0,0
0,0,2,0,0,0.0,0.0,0.04473684210526316,0,0,0,4.672706853160365,0,0
0,0,4,0,0,0.0,0.0,0.0445945945945946,0,1,0,4.759743299546235,0,0
0,0,1,0,0,0.0,0.0,0.05742049469964664,0,1,1,4.767341371773884,0,0
0,0,0,0,0,0.0,0.0,0.0499219968798752,0,0,0,4.575700666106103,0,0
0,0,2,0,0,0.0,0.0,0.05128205128205128,0,0,0,4.716509425960114,0,0
0,0,5,0,0,0.0,0.0,0.0694300518134715,0,0,0,4.856454047555794,0,0
0,0,2,0,0,0.0,0.0,0.04582210242587601,0,0,0,4.68456262038836,0,0
0,0,6,0,0,0.0,0.0,0.046218487394957986,0,1,0,4.7854269612457685,0,0
0,0,2,0,0,0.0,0.0,0.059782608695652176,0,0,0,4.716379619688735,0,0
0,0,6,0,0,0.0,0.0,0.08310249307479224,0,0,0,4.803347408768502,0,0
0,0,3,0,0,0.0,0.0,0.05063291139240506,0,0,0,4.844209153860145,0,0
0,0,8,0,0,0.0,0.0031545741324921135,0.039492242595204514,0,2,0,4.779496834619961,0,0
0,0,2,0,0,0.0,0.0,0.047979797979797977,0,0,0,4.700756035713221,0,0
0,0,4,0,0,0.0,0.0,0.06950354609929078,0,1,0,4.870016528600454,0,0
0,0,2,0,0,0.0,0.0,0.041025641025641026,0,0,0,4.719209351438409,0,0
0,0,4,0,0,0.0,0.0,0.03545051698670606,0,0,0,4.748070536432067,0,0
0,0,6,0,0,0.0,0.006993006993006993,0.06555423122765197,0,0,0,5.029276725077759,0,0
0,0,2,0,0,0.0,0.0,0.04221635883905013,0,0,0,4.6970429354881436,0,0
0,0,0,0,0,0.0,0.0,0.049315068493150684,0,1,1,4.517906166818059,0,0
0,0,3,0,0,0.0,0.0,0.043478260869565216,0,0,0,4.8023406874319985,0,0
0,0,7,0,0,0.0,0.0,0.05566218809980806,0,2,0,4.7655190967398955,0,0
0,0,2,0,0,0.0,0.0,0.08458390177353342,0,1,1,4.861700977180736,0,0
0,0,0,0,0,0.0,0.0,0.04155844155844156,0,1,1,4.493255028932968,0,0
0,0,0,0,0,0.0,0.0,0.10738255033557047,0,2,2,4.737344798481615,0,0
0,0,5,0,0,0.0,0.0,0.03365384615384615,0,0,0,4.7528599816969574,0,0
0,0,4,0,0,0.0,0.0,0.0642570281124498,0,1,0,4.844186497013864,0,0
0,0,0,0,0,0.0,0.0,0.056962025316455694,0,1,1,4.717635733720081,0,0
0,0,0,0,0,0.0,0.0,0.0670926517571885,0,4,4,4.840083533334073,0,0
0,0,0,0,0,0.0,0.0,0.06769230769230769,0,4,3,4.859114861422661,0,0
0,0,3,0,0,0.0,0.0,0.05664488017429194,0,0,0,4.809368400699321,0,0
0,0,8,0,0,0.0,0.0,0.05403225806451613,0,0,0,4.72827269895623,0,0
0,0,4,0,0,0.0,0.0,0.05255023183925812,0,1,0,4.714334469708697,0,0
0,0,3,0,0,0.0,0.006666666666666667,0.04277286135693215,0,0,0,4.9643598311299755,0,0
0,0,6,0,0,0.0,0.0,0.07784431137724551,0,0,0,5.052999359691138,0,0
0,0,2,0,0,0.0,0.0,0.07275320970042796,0,1,0,4.884068220538595,0,0
0,0,2,0,0,0.0,0.0,0.08823529411764706,0,0,0,5.247176167760107,0,0
0,0,9,0,0,0.0,0.0,0.09028727770177838,0,0,0,5.2726630138796,0,0
0,0,2,0,0,0.0,0.0,0.17419354838709677,0,0,0,5.376042554175462,0,0
0,0,2,0,0,0.0,0.0,0.1388888888888889,0,0,0,5.188717821378693,0,0
0,0,4,0,0,0.0,0.0,0.051457975986277875,0,0,0,4.84726676475189,0,0
0,0,2,0,0,0.0,0.0,0.12,0,0,0,5.074750770502809,0,0
0,0,3,0,0,0.0,0.0,0.04352557127312296,0,0,0,4.742427592589746,0,0
0,0,3,0,0,0.0,0.0,0.09462915601023018,0,1,0,5.072866850422082,0,0
0,0,4,0,0,0.0,0.0,0.11044776119402985,0,0,0,5.274404693326325,0,0
0,0,4,0,0,0.0,0.0,0.051593323216995446,0,0,0,4.807135185895227,0,0
0,0,3,0,0,0.0,0.0,0.05410628019323672,0,0,0,4.811587650022948,0,0
0,0,2,0,0,0.0,0.0,0.10067114093959731,0,0,0,5.127263529090439,0,0
0,0,3,0,0,0.0,0.0,0.058823529411764705,0,0,0,4.875940884628177,0,0
0,0,2,0,0,0.0,0.0,0.07281553398058252,0,0,0,5.168459276785407,0,0
0,0,2,0,0,0.0,0.0,0.08131241084165478,0,0,0,4.833347118556193,0,0
0,0,2,0,0,0.0,0.0,0.08648648648648649,0,0,0,4.940720621239635,0,0
0,0,2,0,0,0.0,0.0,0.08648648648648649,0,0,0,4.940720621239635,0,0
0,0,3,0,0,0.0,0.0,0.03492333901192504,0,0,0,4.648050518387596,0,0
0,0,2,0,0,0.0,0.0,0.13043478260869565,0,0,0,5.235994331894115,0,0
0,0,3,0,0,0.0,0.0,0.07317073170731707,0,0,0,5.095290563776533,0,0
0,0,2,0,0,0.0,0.0,0.1391304347826087,0,0,0,5.157100046453502,0,0
